timestamp,trade_id,pair,timeframe,decision,signal_score,pattern_detected,price,ema,rsi,ema_conf,tf_signal,atr,triangle_active,reversal_candle,near_support,near_resistance,support_level,resistance_level,htf_signal,result,profit_loss,expiry_time,notes
2025-12-05 21:01:07,a7c38e35,USDMXN_otc,M1,BUY,0.6190544870950548,EMA Pullback,18.3736,18.348360062305897,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.91%
2025-12-05 21:26:11,c14cd598,USDMXN_otc,M1,BUY,0.6190544870950548,EMA Pullback,18.3364,18.332550422158192,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.91%
2025-12-05 21:27:21,1e7d7f2b,USDMXN_otc,M1,BUY,0.6190544870950548,EMA Pullback,18.3601,18.338672550567512,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.91%
2025-12-05 21:35:03,512bf183,USDMXN_otc,M1,BUY,0.6190544870950548,EMA Pullback,18.38,18.362198608752944,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.91%
2025-12-05 22:00:02,6ac81c66,AUDCAD_otc,M1,SELL,0.6105893789975597,EMA Pullback,0.88177,0.8824643731597364,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.06%
2025-12-05 22:11:00,a921faad,AUDCAD_otc,M1,SELL,0.6473225763557571,EMA Pullback,0.8817,0.8820090731529568,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=64.73%
2025-12-06 12:35:02,4f9c8a5a,USDMXN_otc,M5,BUY,0.6374371894814547,EMA Pullback,18.8906,18.880698741528374,,1,,,,,,,,,,WIN,0.9200000000000016,300,ML_prob=63.74%
2025-12-06 12:50:03,f755f362,USDMXN_otc,M5,BUY,0.6374371894814547,EMA Pullback,18.8864,18.87653891405259,,1,,,,,,,,,,WIN,0.8599999999999994,300,ML_prob=63.74%
2025-12-06 13:00:06,65e1a186,USDMXN_otc,M5,BUY,0.6374371894814547,EMA Pullback,18.8816,18.87347415788375,,1,,,,,,,,,,WIN,0.8800000000000026,300,ML_prob=63.74%
2025-12-06 13:19:02,98fe01c0,USDMXN_otc,M1,BUY,0.6190544870950548,EMA Pullback,18.9368,18.93189422237043,,1,,,,,,,,,,WIN,0.75,60,ML_prob=61.91%
2025-12-06 13:43:07,bb56a59b,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.66054,0.6608683790800527,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.31%
2025-12-06 13:45:02,233a62e9,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.66062,0.660818649073117,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.31%
2025-12-06 13:50:05,751975a5,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.65978,0.6602795650218058,,-1,,,,,,,,,,WIN,0.9199999999999946,60,ML_prob=65.31%
2025-12-06 13:55:05,270a7007,USDMXN_otc,M5,BUY,0.7213644221516021,EMA Pullback,19.0166,18.978387508556427,,1,,,,,,,,,,LOSS,-1.0,300,ML_prob=72.14%
2025-12-06 14:04:08,2a6a7d29,USDMXN_otc,M1,BUY,0.6489923685283476,EMA Pullback,19.0168,19.00188863409901,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=64.90%
2025-12-06 14:15:04,1026183e,USDMXN_otc,M5,BUY,0.721364422151602,EMA Pullback,19.0084,18.99777092029327,,1,,,,,,,,,,LOSS,-1.0,300,ML_prob=72.14%
2025-12-06 14:40:05,75b9f594,USDMXN_otc,M5,BUY,0.721364422151602,EMA Pullback,19.0141,18.99750260389504,,1,,,,,,,,,,LOSS,-1.0,300,ML_prob=72.14%
2025-12-06 14:50:09,9db5e55e,USDMXN_otc,M5,BUY,0.721364422151602,EMA Pullback,19.0357,19.0064398468008,,1,,,,,,,,,,LOSS,-1.0,300,ML_prob=72.14%
2025-12-06 15:02:03,af58e48a,USDMXN_otc,M1,BUY,0.6546590351950142,EMA Pullback,19.0589,19.04942684066524,,1,,,,,,,,,,LOSS,-0.9999999999999964,60,ML_prob=65.47%
2025-12-06 15:26:03,e04d8dd5,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28853,1.2887450216500584,,-1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=61.15%
2025-12-06 15:30:09,5e900d4b,USDCAD_otc,M5,BUY,0.6051884935991638,EMA Pullback,1.41265,1.412113532959017,,1,,,,,,,,,,WIN,0.9200000000000016,300,ML_prob=60.52%
2025-12-06 15:35:20,0e68bb16,USDMXN_otc,M5,BUY,0.7338297097020289,EMA Pullback,19.0302,19.013721310892404,,1,,,,,,,,,,WIN,0.3500000000000014,300,ML_prob=73.38%
2025-12-06 15:47:02,0c29ccae,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28853,1.2892899369924518,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.15%
2025-12-06 15:52:06,2b9fccc3,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28836,1.2886551144140008,,-1,,,,,,,,,,WIN,0.9199999999999946,60,ML_prob=61.15%
2025-12-06 15:54:00,6fe53955,USDMXN_otc,M1,BUY,0.6523257018616809,EMA Pullback,19.0354,19.03157521202816,,1,,,,,,,,,,WIN,0.5600000000000023,60,ML_prob=65.23%
2025-12-06 15:56:07,1f1db766,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28818,1.2884331610589712,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.15%
2025-12-06 16:02:10,37cbed1b,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28855,1.2887735165435676,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.15%
2025-12-06 16:20:00,807ea2b3,USDCAD_otc,M5,BUY,0.6024074690681394,EMA Pullback,1.41327,1.4125769809883666,,1,,,,,,,,,,LOSS,-1.0,300,ML_prob=60.24%
2025-12-06 16:29:02,56c5cb9f,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28357,1.2837902210951158,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=61.15%
2025-12-06 16:33:07,ed3ffa8d,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28369,1.283736363488715,,-1,,,,,,,,,,WIN,0.7999999999999972,60,ML_prob=61.15%
2025-12-06 16:34:15,a9f3eafa,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28315,1.283606060491223,,-1,,,,,,,,,,WIN,0.7100000000000009,60,ML_prob=61.15%
2025-12-06 16:47:07,cf493da1,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28248,1.2826409643581402,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.15%
2025-12-06 16:53:07,04c53abb,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28288,1.282886697141859,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=61.15%
2025-12-06 16:54:15,9cde580c,GBPUSD_otc,M1,SELL,0.6114990593283928,EMA Pullback,1.28271,1.2828474311103348,,-1,,,,,,,,,,WIN,0.8400000000000034,60,ML_prob=61.15%
