timestamp,trade_id,pair,timeframe,decision,signal_score,pattern_detected,price,ema,rsi,ema_conf,tf_signal,atr,triangle_active,reversal_candle,near_support,near_resistance,support_level,resistance_level,htf_signal,result,profit_loss,expiry_time,notes
2025-12-03 21:04:01,69f4ed76,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.65913,0.6592367526212521,,-1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=65.31%
2025-12-03 21:06:07,ccd042ce,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.65912,0.659228652820264,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.31%
2025-12-03 21:09:10,87c1a979,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.65863,0.6590169107233865,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.31%
2025-12-03 21:14:08,c9f05f59,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.65837,0.6587352832144137,,-1,,,,,,,,,,WIN,0.9199999999999946,60,ML_prob=65.31%
2025-12-03 21:20:02,261e7aba,AUDUSD_otc,M5,SELL,0.6335841592517872,EMA Pullback,0.65839,0.658854066221555,,-1,,,,,,,,,,WIN,0.9200000000000016,300,ML_prob=63.36%
2025-12-03 21:29:01,71827dd4,AUDCAD_otc,M1,SELL,0.6500043251625058,EMA Pullback,0.87121,0.8712946308865849,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.00%
2025-12-03 21:30:11,82a05336,AUDCAD_otc,M1,SELL,0.6520043251625057,EMA Pullback,0.87028,0.8710691573562264,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.20%
2025-12-03 21:31:20,e2c8c438,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.65783,0.6581062241869264,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.31%
2025-12-03 21:40:04,9bbe7f6b,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.65733,0.657614747055481,,-1,,,,,,,,,,WIN,0.9199999999999946,60,ML_prob=65.31%
2025-12-03 21:42:10,dbb49bde,AUDUSD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.65709,0.6574886741446835,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.31%
2025-12-03 21:46:11,d94f5769,AUDCAD_otc,M1,SELL,0.6520043251625057,EMA Pullback,0.86872,0.868916961396446,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.20%
2025-12-03 21:50:01,eddbeac8,AUDUSD_otc,M1,SELL,0.6470757537339344,EMA Pullback,0.65603,0.6565257394503592,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=64.71%
2025-12-03 21:54:02,098b2c32,AUDUSD_otc,M1,SELL,0.6470757537339344,EMA Pullback,0.65626,0.6564313977168535,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=64.71%
2025-12-03 21:56:11,58b57278,AUDCAD_otc,M1,SELL,0.6520043251625057,EMA Pullback,0.8685,0.8686737113039891,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.20%
2025-12-03 21:58:05,b05b7c30,AUDUSD_otc,M1,SELL,0.6448436108767914,EMA Pullback,0.65598,0.6562008605270732,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=64.48%
2025-12-03 22:01:09,fe59f015,AUDCAD_otc,M1,SELL,0.6520043251625057,EMA Pullback,0.8669,0.8683858674301921,,-1,,,,,,,,,,WIN,0.8699999999999974,60,ML_prob=65.20%
2025-12-03 22:05:05,13afc2e3,AUDUSD_otc,M5,SELL,0.6335841592517872,EMA Pullback,0.65622,0.6567898052572053,,-1,,,,,,,,,,WIN,0.9200000000000016,300,ML_prob=63.36%
2025-12-03 22:10:22,8ee7b536,AUDCAD_otc,M1,SELL,0.6520043251625057,EMA Pullback,0.867,0.8678274844698055,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.20%
2025-12-03 22:22:04,2be4f3d8,AUDCAD_otc,M1,SELL,0.6530757537339344,EMA Pullback,0.86654,0.8666354654775067,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.31%
2025-12-03 22:23:18,3ce7f549,AUDCAD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.86518,0.8663120287047247,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.31%
2025-12-03 22:34:07,671e9fc5,AUDCAD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.86529,0.865737842077926,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.31%
2025-12-03 22:35:17,c0d9c63b,AUDUSD_otc,M5,SELL,0.6335841592517872,EMA Pullback,0.65747,0.6574985369188788,,-1,,,,,,,,,,WIN,0.9200000000000016,300,ML_prob=63.36%
2025-12-03 22:52:08,017c548c,AUDCAD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.86451,0.8646512991836328,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.31%
2025-12-03 23:05:02,7868ddb4,AUDCAD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.86331,0.8634538171736159,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.31%
2025-12-03 23:11:09,c3ae914c,AUDCAD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.86336,0.8636828661632342,,-1,,,,,,,,,,WIN,0.9199999999999946,60,ML_prob=65.31%
2025-12-03 23:13:05,d49a9427,AUDCAD_otc,M1,SELL,0.6530757537339343,EMA Pullback,0.86334,0.8636545733580051,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.31%
