timestamp,trade_id,pair,timeframe,decision,signal_score,pattern_detected,price,ema,rsi,ema_conf,tf_signal,atr,triangle_active,reversal_candle,near_support,near_resistance,support_level,resistance_level,htf_signal,result,profit_loss,expiry_time,notes
2025-12-01 21:03:08,1e332498,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.4198,1.4196480140116448,,1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=75.30%
2025-12-01 21:05:03,7a14e6b2,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.41995,1.419727564031744,,1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=75.30%
2025-12-01 21:14:04,492942bb,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42083,1.4204816677081942,,1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=75.30%
2025-12-01 21:19:05,e5198f3a,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42076,1.4206173047667394,,1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=75.30%
2025-12-01 21:26:01,9792b85a,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42081,1.4207326889092406,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.30%
2025-12-01 21:34:02,2cede10a,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42143,1.4211180770762275,,1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=75.30%
2025-12-01 21:36:11,25711724,AUDCAD_otc,M1,BUY,0.6518328320595386,EMA Pullback,0.89359,0.8928367471655219,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.18%
2025-12-01 21:37:20,0b868707,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42142,1.4212431830413552,,1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=75.30%
2025-12-01 21:43:09,da41cc85,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42163,1.4215071475885952,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.30%
2025-12-01 21:45:05,9c3f788f,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42175,1.421532225084455,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.30%
2025-12-01 21:46:15,69851f68,USDCAD_otc,M5,BUY,0.8767164856160581,EMA Pullback,1.42274,1.4213429225152383,,1,,,,,,,,,,WIN,0.9199999999999982,300,ML_prob=87.67%
2025-12-01 22:06:03,f74dfc56,USDCAD_otc,M1,BUY,0.7593086072705666,EMA Pullback,1.42429,1.424028259747672,,1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=75.93%
2025-12-01 22:08:01,5b30b310,USDCAD_otc,M1,BUY,0.7556450558686975,EMA Pullback,1.42422,1.4240746262671105,,1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=75.56%
2025-12-01 22:13:00,fcae99bf,USDCAD_otc,M1,BUY,0.7556450558686975,EMA Pullback,1.42388,1.4238650629760266,,1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=75.56%
2025-12-01 22:17:02,7a4f5981,USDCAD_otc,M1,BUY,0.7556450558686975,EMA Pullback,1.424,1.4238621088561931,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.56%
2025-12-01 22:24:07,08eb5790,USDCAD_otc,M1,BUY,0.7556450558686975,EMA Pullback,1.42441,1.4241629024009508,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.56%
2025-12-02 00:18:03,a97b7b35,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42194,1.4214936222816106,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.30%
2025-12-02 00:22:06,963c0809,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42184,1.421693675826569,,1,,,,,,,,,,WIN,0.629999999999999,60,ML_prob=75.30%
2025-12-02 00:26:10,5e886982,AUDCAD_otc,M1,BUY,0.6501343397513744,EMA Pullback,0.87964,0.8779954132676404,,1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.01%
2025-12-02 00:32:09,d252e2c3,AUDCAD_otc,M1,BUY,0.6501343397513744,EMA Pullback,0.87872,0.8784669932420116,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.01%
2025-12-02 01:12:08,1d9d394d,AUDCAD_otc,M1,BUY,0.6501343397513744,EMA Pullback,0.87772,0.877444868975049,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.01%
2025-12-02 01:15:01,f5b23814,AUDCAD_otc,M1,BUY,0.6501343397513744,EMA Pullback,0.87743,0.877400315580864,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.01%
2025-12-02 01:16:11,c0034a7f,AUDCAD_otc,M1,BUY,0.6501343397513744,EMA Pullback,0.87789,0.8775091343406564,,1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=65.01%
2025-12-02 01:18:07,41b8f0df,AUDCAD_otc,M1,BUY,0.6501343397513744,EMA Pullback,0.8783,0.8776712047245828,,1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.01%
2025-12-02 01:25:01,10ef0514,AUDCAD_otc,M1,BUY,0.6501343397513744,EMA Pullback,0.8776,0.8773923012406236,,1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=65.01%
2025-12-02 01:27:09,d4b38d69,AUDCAD_otc,M1,BUY,0.6501343397513744,EMA Pullback,0.87958,0.877969663713459,,1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.01%
2025-12-02 01:40:01,055c9d81,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42084,1.420736523948633,,1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=75.30%
2025-12-02 01:45:02,2266a85f,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42123,1.4208807864316846,,1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=75.30%
2025-12-02 01:47:09,e07174b4,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.4211,1.4209345498167063,,1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=75.30%
2025-12-02 02:04:04,a92ff63d,USDCAD_otc,M1,BUY,0.7529655651993693,EMA Pullback,1.42344,1.4230289588382037,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.30%
2025-12-02 02:17:04,860931ca,AUDCAD_otc,M1,BUY,0.6518328320595386,EMA Pullback,0.88204,0.880228406536501,,1,,,,,,,,,,WIN,0.9100000000000036,60,ML_prob=65.18%
2025-12-02 02:22:03,f376e524,AUDCAD_otc,M1,BUY,0.6518328320595386,EMA Pullback,0.88187,0.8816607994827831,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.18%
2025-12-02 02:25:08,52a992d8,USDCAD_otc,M5,BUY,0.8862225484010011,EMA Pullback,1.42259,1.422330582573322,,1,,,,,,,,,,WIN,0.9199999999999946,300,ML_prob=88.62%
2025-12-02 02:35:05,f253be9f,AUDCAD_otc,M1,BUY,0.6518328320595386,EMA Pullback,0.88274,0.8823636819556642,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=65.18%
2025-12-02 02:40:05,96cc53ff,AUDCAD_otc,M1,BUY,0.6518328320595386,EMA Pullback,0.88289,0.88251313760825,,1,,,,,,,,,,LOSS,-0.9999999999999964,60,ML_prob=65.18%
2025-12-02 02:41:14,9c047900,USDCAD_otc,M1,BUY,0.7556450558686975,EMA Pullback,1.42405,1.42341061876518,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.56%
2025-12-02 02:46:05,1ca473fa,USDCAD_otc,M1,BUY,0.7556450558686975,EMA Pullback,1.42404,1.423733471347288,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.56%
2025-12-02 02:47:15,4a95bb04,AUDCAD_otc,M1,BUY,0.6518328320595386,EMA Pullback,0.88347,0.8834167134190881,,1,,,,,,,,,,WIN,0.8299999999999983,60,ML_prob=65.18%
2025-12-02 02:48:24,1eaada60,USDCAD_otc,M1,BUY,0.7556450558686975,EMA Pullback,1.42372,1.4236797542718178,,1,,,,,,,,,,LOSS,-1.0,60,ML_prob=75.56%
2025-12-02 02:54:11,511d3db5,USDCAD_otc,M1,BUY,0.7556450558686975,EMA Pullback,1.42376,1.423489079672676,,1,,,,,,,,,,WIN,0.610000000000003,60,ML_prob=75.56%
2025-12-02 03:23:07,40094916,AUDCAD_otc,M1,SELL,0.6429463137294945,EMA Pullback,0.87984,0.8799133839681299,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=64.29%
2025-12-02 03:24:18,e33df3a6,AUDCAD_otc,M1,SELL,0.6362796470628278,EMA Pullback,0.8792,0.8797548541974292,,-1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=63.63%
2025-12-02 03:26:02,b09e9d9e,AUDCAD_otc,M1,SELL,0.6303705561537369,EMA Pullback,0.87932,0.8796815784651082,,-1,,,,,,,,,,LOSS,-1.0,60,ML_prob=63.04%
2025-12-02 04:20:01,ca7dccf6,USDMXN_otc,M5,BUY,0.64676603710442,EMA Pullback,20.8373,20.835759536421705,,1,,,,,,,,,,WIN,0.8099999999999987,300,ML_prob=64.68%
2025-12-02 04:40:08,d2902e8f,USDMXN_otc,M5,BUY,0.6467660371044199,EMA Pullback,20.8364,20.832282921345005,,1,,,,,,,,,,WIN,0.9200000000000016,300,ML_prob=64.68%
2025-12-02 04:45:18,86f93530,AUDCAD_otc,M1,SELL,0.6501003541335347,EMA Pullback,0.8807,0.880800519429187,,-1,,,,,,,,,,WIN,0.9199999999999982,60,ML_prob=65.01%
2025-12-02 04:46:30,dd1fa0ea,USDMXN_otc,M5,BUY,0.6467660371044199,EMA Pullback,20.8517,20.836597827712687,,1,,,,,,,,,,LOSS,-1.0,300,ML_prob=64.68%
2025-12-02 05:03:09,9831a5f0,AUDCAD_otc,M1,SELL,0.6501003541335347,EMA Pullback,0.88078,0.8816229041392871,,-1,,,,,,,,,,WIN,0.9200000000000016,60,ML_prob=65.01%
2025-12-02 05:20:00,796d437f,USDMXN_otc,M5,BUY,0.6467660371044199,EMA Pullback,20.8224,20.81664973221257,,1,,,,,,,,,,LOSS,-1.0,300,ML_prob=64.68%
